R-PEAK INDEX, TIME, AMPLITUDE
731592,7315.92,58
731668,7316.68,84
731741,7317.41,84
731814,7318.14,71
731888,7318.88,78
731961,7319.61,85
732033,7320.33,80
732106,7321.06,78
732177,7321.77,62
732321,7323.21,69
732392,7323.92,78
732538,7325.38,79
732689,7326.89,82
732769,7327.69,102
732852,7328.52,94
732933,7329.33,76
733017,7330.17,88
733097,7330.97,82
733178,7331.78,78
733259,7332.59,102
733337,7333.37,83
733419,7334.19,76
733496,7334.96,68
733579,7335.79,88
733662,7336.62,90
733743,7337.43,96
733826,7338.26,56
733906,7339.06,73
733990,7339.9,80
734070,7340.7,59
734150,7341.5,102
734230,7342.3,128
734258,7342.58,61
734308,7343.08,114
734384,7343.84,98
734459,7344.59,113
734534,7345.34,82
734680,7346.8,99
734709,7347.09,55
734752,7347.52,94
734823,7348.23,63
734894,7348.94,78
734965,7349.65,75
735035,7350.35,66
735180,7351.8,62
735255,7352.55,81
735330,7353.3,61
735487,7354.87,77
735565,7355.65,75
735644,7356.44,62
735725,7357.25,73
735803,7358.03,67
735884,7358.84,68
735963,7359.63,76
736039,7360.39,68
736116,7361.16,80
736267,7362.67,78
736339,7363.39,70
736482,7364.82,59
736696,7366.96,63
736767,7367.67,79
736838,7368.38,56
736982,7369.82,59
737054,7370.54,76
737126,7371.26,64
737198,7371.98,65
737343,7373.43,74
737417,7374.17,79
737489,7374.89,56
737562,7375.62,74
737638,7376.38,83
737712,7377.12,90
737861,7378.61,89
737937,7379.37,62
738011,7380.11,69
738085,7380.85,82
738161,7381.61,91
738234,7382.34,85
738307,7383.07,72
738383,7383.83,97
738411,7384.11,64
738456,7384.56,133
738528,7385.28,79
738600,7386.0,66
738671,7386.71,55
738743,7387.43,71
738815,7388.15,73
738885,7388.85,65
738955,7389.55,63
739026,7390.26,59
739171,7391.71,97
739243,7392.43,69
739316,7393.16,62
739462,7394.62,89
739536,7395.36,85
739611,7396.11,57
739687,7396.87,58
739762,7397.62,90
739840,7398.4,69
739918,7399.18,98
739994,7399.94,76
740072,7400.72,73
740150,7401.5,82
740225,7402.25,57
740301,7403.01,61
740377,7403.77,63
740454,7404.54,68
740607,7406.07,71
740758,7407.58,60
740833,7408.33,59
740909,7409.09,61
740983,7409.83,61
741057,7410.57,66
741286,7412.86,56
741437,7414.37,59
741515,7415.15,71
741591,7415.91,63
741666,7416.66,79
741741,7417.41,80
741817,7418.17,91
741891,7418.91,79
741967,7419.67,81
742047,7420.47,81
742124,7421.24,85
742202,7422.02,74
742285,7422.85,110
742443,7424.43,81
742523,7425.23,97
742599,7425.99,107
742676,7426.76,140
742705,7427.05,59
742750,7427.5,144
742777,7427.77,61
742822,7428.22,115
742894,7428.94,65
742965,7429.65,98
743035,7430.35,96
743104,7431.04,83
743172,7431.72,72
743239,7432.39,62
743373,7433.73,59
743441,7434.41,65
743581,7435.81,81
743654,7436.54,78
743882,7438.82,64
743961,7439.61,97
744039,7440.39,78
744119,7441.19,61
744199,7441.99,62
744278,7442.78,102
744358,7443.58,77
744438,7444.38,80
744516,7445.16,63
744593,7445.93,72
744670,7446.7,84
744745,7447.45,74
744822,7448.22,75
744900,7449.0,54
744978,7449.78,56
745213,7452.13,78
745291,7452.91,57
745367,7453.67,65
745443,7454.43,83
745518,7455.18,73
745595,7455.95,80
745672,7456.72,72
745749,7457.49,61
745825,7458.25,85
745901,7459.01,75
745977,7459.77,65
746052,7460.52,80
746126,7461.26,90
746200,7462.0,89
746275,7462.75,63
746349,7463.49,64
746422,7464.22,69
746495,7464.95,70
746571,7465.71,86
746645,7466.45,80
746719,7467.19,67
746796,7467.96,85
746873,7468.73,62
746948,7469.48,74
747026,7470.26,92
747103,7471.03,85
747178,7471.78,69
747259,7472.59,115
747409,7474.09,78
747486,7474.86,85
747561,7475.61,138
747634,7476.34,55
747707,7477.07,99
747778,7477.78,100
747878,7478.78,56
747918,7479.18,85
748056,7480.56,67
748126,7481.26,94
748264,7482.64,62
748333,7483.33,92
748543,7485.43,78
748614,7486.14,61
748832,7488.32,71
748906,7489.06,66
748979,7489.79,56
749206,7492.06,55
749282,7492.82,77
749357,7493.57,57
749507,7495.07,84
749802,7498.02,63
749947,7499.47,56
750089,7500.89,57
750159,7501.59,57
750229,7502.29,60
750298,7502.98,55
750437,7504.37,74
750506,7505.06,78
750576,7505.76,58
750647,7506.47,64
750718,7507.18,70
750790,7507.9,76
750933,7509.33,72
751005,7510.05,77
751077,7510.77,87
751148,7511.48,87
751220,7512.2,88
751293,7512.93,61
751366,7513.66,75
751437,7514.37,71
751509,7515.09,84
751582,7515.82,78
751654,7516.54,64
751726,7517.26,87
751802,7518.02,89
751874,7518.74,57
751948,7519.48,90
752025,7520.25,74
752177,7521.77,107
752252,7522.52,123
752281,7522.81,64
752326,7523.26,107
752399,7523.99,99
752472,7524.72,67
752544,7525.44,56
752616,7526.16,98
752688,7526.88,83
752830,7528.3,62
752903,7529.03,84
753053,7530.53,70
753130,7531.3,85
753207,7532.07,66
753286,7532.86,62
753447,7534.47,78
753525,7535.25,61
753603,7536.03,75
753683,7536.83,55
753762,7537.62,89
753839,7538.39,88
753918,7539.18,69
753998,7539.98,54
754076,7540.76,82
754153,7541.53,88
754231,7542.31,78
754310,7543.1,57
754389,7543.89,85
754465,7544.65,59
754542,7545.42,56
754620,7546.2,64
754697,7546.97,82
754773,7547.73,80
754850,7548.5,65
754926,7549.26,82
755000,7550.0,57
755076,7550.76,78
755150,7551.5,79
755222,7552.22,65
755296,7552.96,91
755372,7553.72,76
755449,7554.49,73
755525,7555.25,74
755604,7556.04,87
755683,7556.83,66
755762,7557.62,59
755842,7558.42,92
755923,7559.23,106
756003,7560.03,87
756161,7561.61,73
756237,7562.37,73
756312,7563.12,84
756386,7563.86,121
756457,7564.57,113
756528,7565.28,63
756599,7565.99,76
756668,7566.68,77
756737,7567.37,66
756806,7568.06,75
756874,7568.74,101
757010,7570.1,80
757079,7570.79,82
757218,7572.18,72
757288,7572.88,65
757505,7575.05,81
757578,7575.78,73
757652,7576.52,55
757802,7578.02,81
757876,7578.76,99
757951,7579.51,76
758026,7580.26,54
758101,7581.01,59
758177,7581.77,71
758253,7582.53,68
758403,7584.03,77
758476,7584.76,59
758916,7589.16,62
759060,7590.6,72
759205,7592.05,81
759276,7592.76,62
759348,7593.48,56
759421,7594.21,66
759493,7594.93,63
759565,7595.65,62
759637,7596.37,80
759709,7597.09,92
759780,7597.8,74
759852,7598.52,64
759924,7599.24,54
759996,7599.96,68
760140,7601.4,73
760216,7602.16,63
760289,7602.89,86
760363,7603.63,55
760438,7604.38,84
760511,7605.11,59
760583,7605.83,85
760658,7606.58,97
760737,7607.37,95
760811,7608.11,87
760889,7608.89,121
760963,7609.63,92
761036,7610.36,89
761110,7611.1,73
761181,7611.81,109
761321,7613.21,59
761350,7613.5,54
761390,7613.9,54
761459,7614.59,99
761528,7615.28,89
761596,7615.96,54
761664,7616.64,59
761733,7617.33,57
761802,7618.02,78
761871,7618.71,80
762009,7620.09,62
762078,7620.78,87
762356,7623.56,74
762426,7624.26,74
762498,7624.98,68
762645,7626.45,58
762795,7627.95,57
762871,7628.71,76
762946,7629.46,69
763172,7631.72,62
763247,7632.47,59
763397,7633.97,65
763471,7634.71,57
763617,7636.17,65
763690,7636.9,61
763763,7637.63,55
763911,7639.11,59
763982,7639.82,66
764054,7640.54,68
764127,7641.27,73
764275,7642.75,75
764349,7643.49,83
764424,7644.24,94
764501,7645.01,64
764577,7645.77,78
764651,7646.51,82
764726,7647.26,80
764800,7648.0,89
764874,7648.74,72
764949,7649.49,84
765025,7650.25,66
765104,7651.04,84
765135,7651.35,55
765178,7651.78,94
765252,7652.52,88
765323,7653.23,108
765394,7653.94,84
765423,7654.23,63
765464,7654.64,87
765496,7654.96,66
765534,7655.34,63
765563,7655.63,55
765602,7656.02,89
765670,7656.7,94
765737,7657.37,70
765872,7658.72,69
765941,7659.41,92
766012,7660.12,76
766161,7661.61,80
766237,7662.37,75
766316,7663.16,57
766401,7664.01,62
766485,7664.85,91
766569,7665.69,63
766655,7666.55,68
766739,7667.39,98
766821,7668.21,64
766902,7669.02,77
766981,7669.81,61
767059,7670.59,58
767137,7671.37,57
767215,7672.15,70
767368,7673.68,57
767442,7674.42,65
767517,7675.17,69
767592,7675.92,66
767667,7676.67,60
767742,7677.42,71
767816,7678.16,70
767890,7678.9,58
767965,7679.65,62
768040,7680.4,71
768113,7681.13,87
768187,7681.87,64
768262,7682.62,82
768335,7683.35,74
768409,7684.09,75
768483,7684.83,55
768558,7685.58,75
768632,7686.32,61
768707,7687.07,80
768781,7687.81,68
768855,7688.55,78
768932,7689.32,82
769006,7690.06,85
769035,7690.35,55
769080,7690.8,68
769156,7691.56,77
769229,7692.29,89
769256,7692.56,55
769302,7693.02,70
769381,7693.81,71
769459,7694.59,72
769535,7695.35,89
769614,7696.14,119
769645,7696.45,58
769689,7696.89,137
769762,7697.62,76
769791,7697.91,60
769834,7698.34,101
769905,7699.05,80
769975,7699.75,94
770044,7700.44,98
770113,7701.13,65
770143,7701.43,63
770181,7701.81,117
770212,7702.12,59
770249,7702.49,57
770276,7702.76,67
770317,7703.17,93
770385,7703.85,104
770520,7705.2,106
770587,7705.87,65
770654,7706.54,75
770721,7707.21,94
770788,7707.88,72
770855,7708.55,72
770921,7709.21,74
770988,7709.88,70
771189,7711.89,77
771257,7712.57,60
771326,7713.26,57
771468,7714.68,56
771540,7715.4,81
771615,7716.15,71
771692,7716.92,55
771772,7717.72,76
771928,7719.28,63
772006,7720.06,78
772084,7720.84,79
772160,7721.6,75
772310,7723.1,63
772384,7723.84,67
772531,7725.31,58
772604,7726.04,67
772676,7726.76,73
772748,7727.48,80
772819,7728.19,78
772890,7728.9,57
773034,7730.34,56
773107,7731.07,65
773181,7731.81,77
773258,7732.58,71
773333,7733.33,52
773409,7734.09,74
773489,7734.89,78
773566,7735.66,77
773642,7736.42,52
773720,7737.2,95
773800,7738.0,99
773878,7738.78,71
773956,7739.56,72
774036,7740.36,109
774063,7740.63,59
774111,7741.11,74
774188,7741.88,91
774263,7742.63,87
774339,7743.39,89
774416,7744.16,116
774491,7744.91,100
774564,7745.64,90
774635,7746.35,85
774666,7746.66,53
774705,7747.05,96
774735,7747.35,70
774774,7747.74,90
774803,7748.03,71
774874,7748.74,81
774880,7748.8,90
774893,7748.93,138
774912,7749.12,56
774941,7749.41,86
774979,7749.79,57
775032,7750.32,55
775047,7750.47,134
775051,7750.51,105
775055,7750.55,56
775060,7750.6,65
775072,7750.72,71
775076,7750.76,76
775084,7750.84,89
775096,7750.96,117
775100,7751.0,136
775106,7751.06,67
775112,7751.12,55
775115,7751.15,254
775125,7751.25,95
775135,7751.35,141
775146,7751.46,125
775154,7751.54,78
775183,7751.83,175
775196,7751.96,173
775218,7752.18,75
775250,7752.5,140
775318,7753.18,138
775340,7753.4,56
775359,7753.59,55
775367,7753.67,73
775453,7754.53,147
775521,7755.21,135
775589,7755.89,128
775657,7756.57,164
775726,7757.26,163
775795,7757.95,102
775864,7758.64,180
775934,7759.34,169
776006,7760.06,147
776078,7760.78,179
776299,7762.99,55
776367,7763.67,137
776439,7764.39,146
776510,7765.1,96
776580,7765.8,135
776650,7766.5,119
776789,7767.89,143
776931,7769.31,117
777004,7770.04,80
777081,7770.81,109
777160,7771.6,126
777236,7772.36,110
777314,7773.14,162
777392,7773.92,161
777470,7774.7,128
777548,7775.48,120
777628,7776.28,109
777705,7777.05,64
777784,7777.84,99
777863,7778.63,144
777940,7779.4,110
778094,7780.94,100
778170,7781.7,144
778245,7782.45,119
778397,7783.97,99
778472,7784.72,93
778546,7785.46,160
778622,7786.22,156
778699,7786.99,94
778775,7787.75,118
778852,7788.52,103
778932,7789.32,126
779012,7790.12,117
779172,7791.72,148
779253,7792.53,114
779334,7793.34,120
779418,7794.18,78
779502,7795.02,112
779584,7795.84,108
779667,7796.67,138
779751,7797.51,100
779831,7798.31,118
779912,7799.12,142
779993,7799.93,114
780075,7800.75,132
780153,7801.53,95
780234,7802.34,122
780312,7803.12,97
780391,7803.91,92
780547,7805.47,139
780624,7806.24,93
780702,7807.02,125
780782,7807.82,130
780859,7808.59,98
781015,7810.15,126
781093,7810.93,128
781170,7811.7,58
781247,7812.47,136
781327,7813.27,137
781405,7814.05,72
781484,7814.84,95
781642,7816.42,144
781722,7817.22,94
781800,7818.0,108
781878,7818.78,125
781957,7819.57,131
781988,7819.88,42
782033,7820.33,92
782111,7821.11,142
782189,7821.89,136
782265,7822.65,95
782343,7823.43,136
782424,7824.24,140
782502,7825.02,74
782580,7825.8,88
782659,7826.59,123
782737,7827.37,112
782813,7828.13,74
782890,7828.9,105
782965,7829.65,113
783038,7830.38,55
783114,7831.14,95
783187,7831.87,86
783261,7832.61,96
783338,7833.38,149
783411,7834.11,108
783485,7834.85,126
783557,7835.57,128
783627,7836.27,99
783698,7836.98,138
783769,7837.69,98
783839,7838.39,95
783909,7839.09,107
783940,7839.4,45
783978,7839.78,136
784047,7840.47,138
784116,7841.16,91
784185,7841.85,104
784254,7842.54,132
784323,7843.23,79
784393,7843.93,89
784464,7844.64,115
784536,7845.36,142
784609,7846.09,105
784683,7846.83,148
784758,7847.58,115
784836,7848.36,128
784914,7849.14,104
784990,7849.9,148
785067,7850.67,141
785144,7851.44,77
785222,7852.22,113
785300,7853.0,113
785378,7853.78,114
785458,7854.58,121
785539,7855.39,103
785620,7856.2,67
785701,7857.01,108
785783,7857.83,73
785865,7858.65,127
785946,7859.46,115
786027,7860.27,126
786106,7861.06,92
786183,7861.83,130
786258,7862.58,127
786334,7863.34,109
786409,7864.09,76
786485,7864.85,77
786560,7865.6,118
786634,7866.34,93
786710,7867.1,81
786782,7867.82,126
786856,7868.56,123
786929,7869.29,125
787000,7870.0,82
787073,7870.73,81
787146,7871.46,93
787220,7872.2,124
787292,7872.92,117
787366,7873.66,139
787443,7874.43,119
787517,7875.17,97
787591,7875.91,96
787664,7876.64,113
787737,7877.37,156
787809,7878.09,79
787878,7878.78,65
787947,7879.47,88
788016,7880.16,119
788086,7880.86,144
788157,7881.57,133
788230,7882.3,70
788306,7883.06,119
788386,7883.86,129
788469,7884.69,64
788550,7885.5,137
788633,7886.33,118
788716,7887.16,145
788801,7888.01,116
788887,7888.87,108
789056,7890.56,88
789144,7891.44,127
789230,7892.3,99
789312,7893.12,142
789396,7893.96,78
789478,7894.78,95
789559,7895.59,133
789637,7896.37,121
789714,7897.14,102
789793,7897.93,108
789872,7898.72,86
789949,7899.49,95
790027,7900.27,105
790106,7901.06,126
790184,7901.84,120
790263,7902.63,139
790347,7903.47,80
790431,7904.31,147
790512,7905.12,90
790592,7905.92,141
790674,7906.74,127
790753,7907.53,82
790832,7908.32,118
790912,7909.12,132
790991,7909.91,84
791068,7910.68,83
791146,7911.46,112
791225,7912.25,76
791304,7913.04,94
791380,7913.8,72
791456,7914.56,96
791533,7915.33,92
791611,7916.11,117
791687,7916.87,114
791765,7917.65,136
791845,7918.45,102
791925,7919.25,73
792003,7920.03,123
792082,7920.82,136
792161,7921.61,80
792236,7922.36,90
792313,7923.13,80
792389,7923.89,82
792467,7924.67,132
792542,7925.42,122
792616,7926.16,123
792691,7926.91,119
792766,7927.66,105
792839,7928.39,114
792912,7929.12,94
792985,7929.85,108
793059,7930.59,99
793132,7931.32,122
793206,7932.06,82
793280,7932.8,71
793357,7933.57,102
793432,7934.32,122
793510,7935.1,125
793589,7935.89,78
793667,7936.67,87
793744,7937.44,92
793821,7938.21,98
793899,7938.99,116
793979,7939.79,70
794056,7940.56,73
794132,7941.32,127
794208,7942.08,116
794285,7942.85,127
794359,7943.59,105
794434,7944.34,87
794508,7945.08,126
794580,7945.8,96
794652,7946.52,134
794724,7947.24,98
794797,7947.97,103
794870,7948.7,93
794943,7949.43,92
795017,7950.17,116
795092,7950.92,127
795169,7951.69,84
795243,7952.43,71
795317,7953.17,125
795392,7953.92,125
795469,7954.69,67
795546,7955.46,117
795621,7956.21,135
795697,7956.97,117
795775,7957.75,113
795851,7958.51,100
795927,7959.27,125
796004,7960.04,129
796083,7960.83,95
796161,7961.61,71
796237,7962.37,136
796315,7963.15,75
796394,7963.94,65
796473,7964.73,111
796549,7965.49,96
796625,7966.25,111
796701,7967.01,128
796779,7967.79,119
796854,7968.54,93
796929,7969.29,72
797007,7970.07,67
797084,7970.84,137
797159,7971.59,95
797234,7972.34,132
797309,7973.09,128
797384,7973.84,123
797458,7974.58,116
797534,7975.34,78
797611,7976.11,121
797687,7976.87,71
797762,7977.62,115
797838,7978.38,121
797914,7979.14,122
797990,7979.9,132
798065,7980.65,117
798140,7981.4,95
798214,7982.14,67
798290,7982.9,79
798364,7983.64,105
798438,7984.38,112
798512,7985.12,123
798587,7985.87,110
798663,7986.63,122
798737,7987.37,110
798811,7988.11,69
798884,7988.84,90
798958,7989.58,84
799031,7990.31,122
799105,7991.05,96
799178,7991.78,105
799253,7992.53,119
799325,7993.25,81
799400,7994.0,84
799474,7994.74,121
799550,7995.5,134
799624,7996.24,125
799698,7996.98,140
799773,7997.73,76
799851,7998.51,117
799927,7999.27,75
800001,8000.01,93
800076,8000.76,114
800151,8001.51,139
800224,8002.24,95
800298,8002.98,101
800371,8003.71,87
800444,8004.44,76
800516,8005.16,95
800587,8005.87,70
800659,8006.59,127
800731,8007.31,91
800801,8008.01,97
800873,8008.73,125
800945,8009.45,125
801018,8010.18,127
801090,8010.9,113
801163,8011.63,68
801236,8012.36,68
801311,8013.11,106
801383,8013.83,115
801455,8014.55,135
801528,8015.28,131
801601,8016.01,125
801674,8016.74,119
801746,8017.46,117
801818,8018.18,108
801891,8018.91,68
801963,8019.63,78
802035,8020.35,125
802108,8021.08,75
802180,8021.8,125
802253,8022.53,103
802324,8023.24,70
802398,8023.98,85
802472,8024.72,75
802546,8025.46,98
802619,8026.19,124
802693,8026.93,130
802767,8027.67,73
802843,8028.43,118
802916,8029.16,80
802989,8029.89,127
803062,8030.62,126
803136,8031.36,70
803210,8032.1,131
803283,8032.83,113
803355,8033.55,81
803429,8034.29,106
803503,8035.03,121
803576,8035.76,107
803648,8036.48,130
803724,8037.24,112
803799,8037.99,75
803872,8038.72,82
803945,8039.45,125
804019,8040.19,130
804093,8040.93,101
804168,8041.68,97
804241,8042.41,92
804316,8043.16,109
804391,8043.91,77
804467,8044.67,122
804541,8045.41,117
804618,8046.18,131
804693,8046.93,110
804766,8047.66,97
804838,8048.38,134
804912,8049.12,132
804985,8049.85,72
805060,8050.6,125
805133,8051.33,107
805206,8052.06,108
805281,8052.81,108
805357,8053.57,76
805434,8054.34,105
805509,8055.09,121
805585,8055.85,120
805661,8056.61,113
805737,8057.37,107
805811,8058.11,81
805886,8058.86,127
805960,8059.6,69
806035,8060.35,118
806108,8061.08,115
806182,8061.82,132
806256,8062.56,113
806329,8063.29,132
806400,8064.0,95
806472,8064.72,131
806544,8065.44,109
806617,8066.17,67
806690,8066.9,86
806762,8067.62,106
806835,8068.35,109
806909,8069.09,76
806983,8069.83,123
807055,8070.55,101
807129,8071.29,134
807203,8072.03,106
807277,8072.77,123
807350,8073.5,118
807422,8074.22,133
807494,8074.94,129
807566,8075.66,126
807638,8076.38,78
807709,8077.09,118
807781,8077.81,98
807853,8078.53,123
807925,8079.25,94
807997,8079.97,107
808069,8080.69,105
808141,8081.41,90
808214,8082.14,112
808286,8082.86,62
808359,8083.59,104
808432,8084.32,90
808506,8085.06,112
808579,8085.79,113
808651,8086.51,106
808725,8087.25,121
808799,8087.99,115
808872,8088.72,77
808945,8089.45,112
809018,8090.18,130
809091,8090.91,98
809163,8091.63,108
809235,8092.35,86
809307,8093.07,126
809380,8093.8,125
809453,8094.53,115
809524,8095.24,94
809597,8095.97,119
809670,8096.7,106
809742,8097.42,115
809813,8098.13,82
809886,8098.86,95
809958,8099.58,73
810030,8100.3,94
810103,8101.03,81
810175,8101.75,79
810248,8102.48,74
810321,8103.21,90
810394,8103.94,87
810465,8104.65,126
810538,8105.38,131
810612,8106.12,119
810685,8106.85,117
810758,8107.58,78
810832,8108.32,121
810907,8109.07,123
810984,8109.84,86
811059,8110.59,75
811134,8111.34,131
811208,8112.08,69
811283,8112.83,125
811355,8113.55,78
811429,8114.29,75
811501,8115.01,92
811574,8115.74,108
811645,8116.45,84
811716,8117.16,79
811789,8117.89,120
811863,8118.63,79
811936,8119.36,66
812009,8120.09,84
812083,8120.83,76
812158,8121.58,79
812235,8122.35,128
812310,8123.1,71
812385,8123.85,82
812461,8124.61,101
812537,8125.37,84
812610,8126.1,122
812684,8126.84,111
812757,8127.57,130
812830,8128.3,95
812903,8129.03,106
812975,8129.75,105
813048,8130.48,130
813121,8131.21,80
813193,8131.93,82
813265,8132.65,95
813338,8133.38,91
813410,8134.1,124
813483,8134.83,131
813555,8135.55,117
813627,8136.27,85
813700,8137.0,128
813773,8137.73,96
813847,8138.47,105
813919,8139.19,109
813992,8139.92,129
814065,8140.65,128
814138,8141.38,87
814209,8142.09,124
814282,8142.82,131
814355,8143.55,85
814428,8144.28,79
814499,8144.99,66
814572,8145.72,78
814644,8146.44,130
814716,8147.16,94
814789,8147.89,113
814860,8148.6,99
814933,8149.33,120
815005,8150.05,108
815079,8150.79,107
815151,8151.51,64
815225,8152.25,104
815299,8152.99,81
815374,8153.74,93
815447,8154.47,110
815521,8155.21,134
815595,8155.95,115
815668,8156.68,81
815740,8157.4,114
815814,8158.14,121
815888,8158.88,118
815963,8159.63,128
816036,8160.36,114
